Page filename,Approx. section/context,Element / tag / attribute source,Text string,Character count,Suggested feedback owner,Status,Teammate comments,Priority,Extraction note
ai-booking-tool.html,"article .product-card - ""We need policy control without making booking painful.""",div,Path 02,7,,,,,
ai-booking-tool.html,"article .product-card - ""We need policy control without making booking painful.""",h3,"""We need policy control without making booking painful.""",56,,,,,
ai-booking-tool.html,"article .product-card - ""We need policy control without making booking painful.""",p,"Travel programs need guardrails, but travelers do not want to decode rules before every trip. The AI can explain what is allowed, recommend compliant choices, and route approvals when needed.",191,,,,,
ai-booking-tool.html,"article .product-card - ""We need policy control without making booking painful.""",div,Recommended approach,20,,,,,
ai-booking-tool.html,"article .product-card - ""We need policy control without making booking painful.""",div,AI Booking Tool with policy and approvals,41,,,,,
ai-booking-tool.html,"article .product-card - ""We need policy control without making booking painful.""",p,"Filter options by budget, supplier preference, cabin class, location, approval status, and traveler profile before the booking is made. Policy becomes part of the conversation, not a warning after the fact.",206,,,,,
ai-booking-tool.html,"article .product-card - ""Our travel team needs fewer repetitive requests.""",div,Path 03,7,,,,,
ai-booking-tool.html,"article .product-card - ""Our travel team needs fewer repetitive requests.""",h3,"""Our travel team needs fewer repetitive requests.""",50,,,,,
ai-booking-tool.html,"article .product-card - ""Our travel team needs fewer repetitive requests.""",p,"Agents and travel managers should not spend their day answering the same hotel, flight, policy, and change questions. AI booking handles routine requests while keeping escalation context intact.",194,,,,,
ai-booking-tool.html,"article .product-card - ""Our travel team needs fewer repetitive requests.""",div,Recommended approach,20,,,,,
ai-booking-tool.html,"article .product-card - ""Our travel team needs fewer repetitive requests.""",div,AI Booking Tool for assisted servicing,38,,,,,
ai-booking-tool.html,"article .product-card - ""Our travel team needs fewer repetitive requests.""",p,"Let the AI answer trip questions, suggest changes, surface policy context, and prepare compliant options for approval or agent handoff when human support is needed.",164,,,,,
ai-booking-tool.html,section #product-map - Four layers behind every AI booking.,div,What's Underneath,17,,,,,
ai-booking-tool.html,section #product-map - Four layers behind every AI booking.,h2,Four layers behind every AI booking.,36,,,,,
ai-booking-tool.html,section #product-map - Four layers behind every AI booking.,p,"The experience feels like a chat assistant. Underneath, it is a managed booking platform with live supply, policy controls, booking records, approvals, and support context.",172,,,,,
ai-booking-tool.html,article .product-card - Conversational Search,div,Input,5,,,,,
ai-booking-tool.html,article .product-card - Conversational Search,h3,Conversational Search,21,,,,,
ai-booking-tool.html,article .product-card - Conversational Search,p,"The front door. Freeform traveler requests become structured search, booking, change, and support actions that the platform can verify and complete.",148,,,,,
ai-booking-tool.html,article .product-card - Conversational Search,li,Text and voice input with multi-turn conversational context,59,,,,,
ai-booking-tool.html,article .product-card - Conversational Search,li,"Intent extraction mapped to dates, destination, budget, traveler profile, and policy constraints",96,,,,,
ai-booking-tool.html,article .product-card - Conversational Search,li,"Grounded recommendations with clear reasons, trade-offs, and next-step actions",78,,,,,
ai-booking-tool.html,article .product-card - Live Travel Inventory,div,Supply: The Core,16,,,,,
ai-booking-tool.html,article .product-card - Live Travel Inventory,h3,Live Travel Inventory,21,,,,,
ai-booking-tool.html,article .product-card - Live Travel Inventory,p,"This is the layer that makes the assistant useful. 1M+ deduplicated hotel properties from GDS, bedbanks, and direct sources. Every major airline via GDS, NDC, and LCC direct. APAC-native supply depth. Real-time, not cached.",223,,,,,
ai-booking-tool.html,article .product-card - Live Travel Inventory,li,"G-Link: multi-source hotel content, property-level and room-level deduplication, negotiated-rate layering",105,,,,,
ai-booking-tool.html,article .product-card - Live Travel Inventory,li,"F-Link: fare-family normalization, ancillary management, full commercial control across every airline",101,,,,,
ai-booking-tool.html,article .product-card - Live Travel Inventory,li,"Live rates, real availability, and confirmed bookings through one connection",76,,,,,
ai-booking-tool.html,article .product-card - Policy Engine,div,Governance,10,,,,,
ai-booking-tool.html,article .product-card - Policy Engine,h3,Policy Engine,13,,,,,
ai-booking-tool.html,article .product-card - Policy Engine,p,"Policy is applied before options reach the traveler. The AI can explain trade-offs, request approval, or hand off to an agent with the full conversation and booking context.",173,,,,,
ai-booking-tool.html,article .product-card - Policy Engine,li,"Budget caps, preferred suppliers, and class-of-service rules enforced at point of search",88,,,,,
ai-booking-tool.html,article .product-card - Policy Engine,li,Pre-trip approval routing and out-of-policy flagging before the booking is made,79,,,,,
ai-booking-tool.html,article .product-card - Policy Engine,li,"Client-level and traveler-level rule layering, with escalation context preserved",80,,,,,
ai-booking-tool.html,article .product-card - Bookings and Servicing,div,Output,6,,,,,
ai-booking-tool.html,article .product-card - Bookings and Servicing,h3,Bookings and Servicing,22,,,,,
ai-booking-tool.html,article .product-card - Bookings and Servicing,p,"The end result: complete, bookable itineraries with confirmed pricing from real supply, plus the records and context needed for changes, reporting, support, and payment workflows.",179,,,,,
ai-booking-tool.html,article .product-card - Bookings and Servicing,li,Multi-segment itineraries assembled from a single conversation against live supply,82,,,,,
ai-booking-tool.html,article .product-card - Bookings and Servicing,li,Real-time pricing with supplier and rate source visibility across every connected source,88,,,,,
ai-booking-tool.html,article .product-card - Bookings and Servicing,li,One-step booking confirmation with no manual re-entry or downstream verification,80,,,,,
ai-booking-tool.html,header - Launch AI-powered booking without rebuilding travel infrastructure.,div,Launch Path,11,,,,,
ai-booking-tool.html,header - Launch AI-powered booking without rebuilding travel infrastructure.,h2,Launch AI-powered booking without rebuilding travel infrastructure.,67,,,,,
ai-booking-tool.html,header - Launch AI-powered booking without rebuilding travel infrastructure.,p,"The AI Booking Tool brings conversational booking, live inventory, policy controls, approvals, and confirmed reservations into one product. Start with guided self-service, then expand into servicing, reporting, and deeper travel program workflows.",247,,,,,
ai-booking-tool.html,article .fcg-feature-row - Configure the traveler experience,h3,Configure the traveler experience,33,,,,,
ai-booking-tool.html,article .fcg-feature-row - Configure the traveler experience,p,"Set up the booking flow, assistant behavior, traveler profiles, company rules, approval paths, and preferred suppliers so the AI can guide users inside your travel program.",172,,,,,
ai-booking-tool.html,article .fcg-feature-row - Test natural-language booking flows,h3,Test natural-language booking flows,35,,,,,
ai-booking-tool.html,article .fcg-feature-row - Test natural-language booking flows,p,"Run real trip scenarios in sandbox: hotel searches, flight options, policy explanations, approval routing, and booking confirmation. Validate the experience before production.",175,,,,,
ai-booking-tool.html,"article .fcg-feature-row - Connect supply, policy, and payments",h3,"Connect supply, policy, and payments",36,,,,,
ai-booking-tool.html,"article .fcg-feature-row - Connect supply, policy, and payments",p,"Use G-Link and F-Link for live hotel and flight inventory, layer in corporate travel rules, and connect payment and reporting workflows around each booking.",156,,,,,
ai-booking-tool.html,article .fcg-feature-row - Go live with AI-assisted booking,h3,Go live with AI-assisted booking,32,,,,,
ai-booking-tool.html,article .fcg-feature-row - Go live with AI-assisted booking,p,"Move from sandbox to production. Travelers ask, compare, approve, and book in one guided flow, while travel managers keep visibility across reservations, policy, suppliers, and spend.",183,,,,,
ai-booking-tool.html,section #integration-path - Launch AI-powered booking without rebuilding travel infrastructure.,h3,See the AI Booking Tool in action.,34,,,,,
ai-booking-tool.html,section #integration-path - Launch AI-powered booking without rebuilding travel infrastructure.,p,"Request a live demo to see conversational trip planning, policy-aware recommendations, live hotel and flight inventory, approval routing, and confirmed bookings in one flow.",173,,,,,
ai-booking-tool.html,section #integration-path - Launch AI-powered booking without rebuilding travel infrastructure.,a,Request live demo,17,,,,,
